id;Produits;Variete;Espece;Porte Greffe;Pr�-Commandes;Greffons;Objectifs;R�alis�s;R�ussis;Rangs
4469;Poire-Bonneserre de Saint-Denis-Franc;Bonneserre St-Denis;Poire;Franc;0;0;0;;;
4530;Poires−Casteline−Franc;Casteline;Poire;Franc;0;8;3;;1;
4532;Poires−Champagne−Franc;Champagne;Poire;Franc;0;0;0;;;
4534;Poires−Champion−Franc;Champion;Poire;Franc;0;0;0;;;
4636;Poires−Poire Madeleine/citron des carmes−Franc;citron des carmes;Poire;Franc;0;0;0;;;
4536;Poires−Claps favourite−Franc;Claps favourite;Poire;Franc;0;0;0;;;
4538;Poires−Comtesse de Paris−Franc;Comtesse de Paris;Poire;Franc;0;0;0;;;
4540;Poires−Conférence−Franc;Conf�rence;Poire;Franc;0;20;8;;6;
4542;Poires−De dames−Franc;De dames;Poire;Franc;0;0;0;;;
4471;Poire-de neige-franc;De neige;Poire;Franc;0;0;0;;;
4475;poire-deroux-franc;De roux;Poire;Franc;0;0;0;;;
4473;Poire-Delbard gourmande-franc;Delbard Gourmande;Poire;Franc;0;3;0;;;
4544;Poires−Doyenné d Alençon (I)−Franc;Doyenn� d Alen�on;Poire;Franc;1;8;5;;3;
4546;Poires−Doyenné d Hiver−Franc;Doyenn� d Hiver;Poire;Franc;0;0;0;;;
4548;Poires−Doyenné Defays−Franc;Doyenn� Defays;Poire;Franc;0;0;0;;;
4550;Poires−Doyenné du Comice−Franc;Doyenn� du Comice;Poire;Franc;0;25;5;;5;
4552;Poires−Doyenné Perrault−Franc;Doyenn� Perrault;Poire;Franc;1;30;5;;4;
4554;Poires−Duc de Bordeaux−Franc;Duc de Bordeaux;Poire;Franc;0;21;5;;4;
4556;Poires−Duc de nemours−Franc;Duc de nemours;Poire;Franc;0;18;5;;4;
4558;Poires−Duchesse d Angoulême−Franc;Duchesse d Angoul�me;Poire;Franc;0;41;5;;4;
4476;Poire-Elliott-franc;Elliott;Poire;Franc;0;0;0;;;
4560;Poires−Fausset−Franc;Fausset;Poire;Franc;0;15;3;;3;
4562;Poires−Figue d'Alençon (I)−Franc;Figue d'Alen�on (I);Poire;Franc;0;48;5;;5;
4564;Poires−Fondante de la maître école−Franc;Fondante ma�tre �cole;Poire;Franc;0;22;5;;5;
4566;Poires−Franc roux−Franc;Franc roux;Poire;Franc;0;3;3;;2;
4568;Poires−Geant de vranja−Franc;Geant de vranja;Poire;Franc;0;0;0;;;
4570;Poires−Général Leclerc−Franc;G�n�ral Leclerc;Poire;Franc;0;15;0;;;
4572;Poires−Gorham−Franc;Gorham;Poire;Franc;1;24;5;;5;
4574;Poires−Grand Champion−Franc;Grand Champion;Poire;Franc;0;10;0;;;
4576;Poires−Gros d−Franc;Gros d'Allemagne;Poire;Franc;0;0;0;;;
4487;Poires-Grosse poire Augeul-franc;Grosse poire Augeul;Poire;Franc;0;0;0;;;
4578;Poires−Hosui−Franc;Hosui;Poire;Franc;0;0;0;;;
4580;Poires−Jalousie de fontenay−Franc;Jalousie de fontenay;Poire;Franc;0;0;0;;;
4582;Poires−Jeanne d Arc−Franc;Jeanne d Arc;Poire;Franc;0;10;5;;5;
4584;Poires−Jules Guyot−Franc;Jules Guyot;Poire;Franc;0;0;0;;;
4478;poire-la postale-franc;la postale;Poire;Franc;0;0;0;;;
4586;Poires−Le Lectier−Franc;Le Lectier;Poire;Franc;1;20;5;;2;
4588;Poires−Louise Bonne d Avranches−Franc;Louise Bonne Avr.;Poire;Franc;0;25;5;;4;
4590;Poires−Marguerite Marillat−Franc;Marguerite Marillat;Poire;Franc;0;20;5;;3;
4592;Poires−Marie Benoist−Franc;Marie Benoist;Poire;Franc;0;3;3;;1;
4594;Poires−Mariette de Millepieds−Franc;Mariette de Millepieds;Poire;Franc;0;0;0;;;
4596;Poires−Martin sec−Franc;Martin sec;Poire;Franc;0;22;3;;3;
4598;Poires−Mme Ballet−Franc;Mme Ballet;Poire;Franc;0;0;0;;;
4600;Poires−Moque friand (morfriand)−Franc;Moque friand (morfriand);Poire;Franc;0;20;3;;3;
4602;Poires−Nain vert−Franc;Nain vert;Poire;Franc;0;0;0;;;
4604;Poires−Niitaki−Franc;Niitaki;Poire;Franc;0;0;0;;;
4606;Poires−Nottingham−Franc;Nottingham;Poire;Franc;0;0;0;;;
4608;Poires−Olivier de Serres−Franc;Olivier de Serres;Poire;Franc;0;25;5;;3;
4610;Poires−Orange mandarine−Franc;Orange mandarine;Poire;Franc;0;26;0;;;
4612;Poires−Passe Colmar−Franc;Passe Colmar;Poire;Franc;1;18;5;;4;
4614;Poires−Passe Crassane−Franc;Passe Crassane;Poire;Franc;0;30;5;;5;
4616;Poires−Perrotier−Franc;Perrotier;Poire;Franc;0;45;0;;;
4618;Poires−Pierre corneille−Franc;Pierre corneille;Poire;Franc;1;15;5;;5;
4620;Poires−Plant de blanc−Franc;Plant de blanc;Poire;Franc;0;20;3;;1;
4480;Poire-Poire à clément-Franc;Poire � cl�ment;Poire;Franc;0;0;0;;;
4622;Poires−Poiré bois robert−Franc;Poir� bois robert;Poire;Franc;0;8;3;;1;
4624;Poires−Poire cloche−Franc;Poire cloche;Poire;Franc;0;0;0;;;
4626;Poires−Poire Curé−Franc;Poire Cur�;Poire;Franc;0;5;0;;;
4628;Poires−Poire de fise−Franc;Poire de fise;Poire;Franc;0;0;0;;;
4630;Poires−Poire de robion−Franc;Poire de robion;Poire;Franc;0;15;3;;3;
4632;Poires−Poire de toupe−Franc;Poire de toupe;Poire;Franc;0;0;0;;;
4634;Poires−Poiré Gasnier−Franc;Poir� Gasnier;Poire;Franc;0;6;3;;3;
4638;Poires−Poire monsieur−Franc;Poire monsieur;Poire;Franc;0;0;0;;;
4640;Poires−Poiriou−Franc;Poiriou;Poire;Franc;0;0;0;;;
4642;Poires−Portugais−Franc;Portugais;Poire;Franc;0;0;0;;;
4644;Poires−Précoce de trévoux−Franc;Pr�coce de tr�voux;Poire;Franc;0;30;5;;5;
4646;Poires−Président drouard−Franc;Pr�sident drouard;Poire;Franc;0;0;0;;;
4648;Poires−President Heron−Franc;President Heron;Poire;Franc;0;70;5;;5;
4482;Poire-Sauger laiteux-Franc;Sauger laiteux;Poire;Franc;0;8;3;;5;
4650;Poires−Seckle−Franc;Seckle;Poire;Franc;0;20;0;;;
4652;Poires−Soeur Grégoire−Franc;Soeur Gr�goire;Poire;Franc;1;45;5;;5;
4654;Poires−Soldat laboureur−Franc;Soldat laboureur;Poire;Franc;0;10;5;;5;
4656;Poires−Sucré de montluçon−Franc;Sucr� de montlu�on;Poire;Franc;0;20;5;;5;
4658;Poires−Super comice−Franc;Super comice;Poire;Franc;0;0;0;;;
4660;Poires−Suprême de quimper−Franc;Supr�me de quimper;Poire;Franc;0;20;0;;;
4662;Poires−Triomphe de jodoigne−Franc;Triomphe de jodoigne;Poire;Franc;0;23;0;;;
4664;Poires−Triomphe de Trélazé−Franc;Triomphe de Tr�laz�;Poire;Franc;0;0;0;;;
4666;Poires−Triomphe de vienne−Franc;Triomphe de vienne;Poire;Franc;0;0;0;;;
4668;Poires−Verte longue d Angers−Franc;Verte longue d Angers;Poire;Franc;0;0;0;;;
4670;Poires−Virginie Baltet−Franc;Virginie Baltet;Poire;Franc;0;0;0;;;
4672;Poires−William faure−Franc;William faure;Poire;Franc;0;0;0;;;
4674;Poires−William jaune−Franc;William jaune;Poire;Franc;0;35;5;;3;
4676;Poires−William précoce−Franc;William pr�coce;Poire;Franc;0;35;0;;;
4678;Poires−William rouge−Franc;William rouge;Poire;Franc;0;20;5;;3;
4680;Poires−Xenia Novembra−Franc;Xenia Novembra;Poire;Franc;0;20;0;;;
4684;pomme-almata-franc;almata;Pomme;Franc;0;3;0;;;
4724;Pomme−Anisha II−Franc;Anisha II;Pomme;Franc;0;0;0;;;
4728;Pomme−Api étoilé−Franc;Api �toil�;Pomme;Franc;0;0;0;;;
4732;Pomme−Armateur−Franc;Armateur;Pomme;Franc;0;15;0;;;
4736;Pomme−Astrakan rouge−Franc;Astrakan rouge;Pomme;Franc;0;20;0;;;
4740;Pomme−Avrolles−Franc;Avrolles;Pomme;Franc;0;0;0;;;
4685;Pomme-azeroli anisé-franc;Azeroli anis�;Pomme;Franc;0;0;0;;;
4744;Pomme−Baron de Bearlpech−Franc;Baron de Bearlpech;Pomme;Franc;0;0;0;;;
4748;Pomme−Bastien−Franc;Bastien;Pomme;Franc;1;6;5;;5;
4752;Pomme−Bec corbin−Franc;Bec corbin;Pomme;Franc;1;24;5;;4;
4756;Pomme−Bedan−Franc;Bedan;Pomme;Franc;0;0;0;;;
4689;pomme-belchard-franc;Belchard;Pomme;Franc;0;0;0;;;
4687;pomme-belchard augeul-franc;belchard augeul;Pomme;Franc;0;0;0;;;
4760;Pomme−Belle de Boskoop rouge−Franc;Belle Boskoop rouge;Pomme;Franc;0;0;0;;;
4768;Pomme−Belle de Boskoop−Franc;Belle de Boskoop;Pomme;Franc;0;60;5;;5;
4764;Pomme−Belle de Boskoop villers−Franc;Belle de Boskoop villers;Pomme;Franc;0;0;0;;;
4772;Pomme−Belle de pontoise−Franc;Belle de pontoise;Pomme;Franc;0;0;0;;;
4776;Pomme−Belle ente−Franc;Belle ente;Pomme;Franc;0;20;5;;3;
4780;Pomme−Belle fille de Salins−Franc;Belle fille de Salins;Pomme;Franc;0;20;5;;5;
4784;Pomme−Belle fleur villers−Franc;Belle fleur villers;Pomme;Franc;0;0;0;;;
4788;Pomme−Bellefontaine−Franc;Bellefontaine;Pomme;Franc;0;0;0;;;
4792;Pomme−Benedictin−Franc;Benedictin;Pomme;Franc;0;0;0;;;
4796;Pomme−Blanc sur−Franc;Blanc sur;Pomme;Franc;0;0;0;;;
4804;Pomme−Bonne hotture−Franc;Bonne hotture;Pomme;Franc;0;35;5;;3;
4800;Pomme−Bonne hotture BG−Franc;Bonne hotture BG;Pomme;Franc;0;0;0;;;
4808;Pomme−Bouet de bonnetable−Franc;Bouet de bonnetable;Pomme;Franc;0;20;5;;4;
4812;Pomme−Cafernanty−Franc;Cafernanty;Pomme;Franc;0;0;0;;;
4816;Pomme−Calville blanc d hiver−Franc;Calville blanc d hiver;Pomme;Franc;0;60;10;;10;
4820;Pomme−Calville du roi−Franc;Calville du roi;Pomme;Franc;0;40;5;;5;
4828;Pomme−Calville rouge−Franc;Calville rouge;Pomme;Franc;0;30;5;;4;
4824;Pomme−Calville rouge d hiver−Franc;Calville rouge d hiver;Pomme;Franc;0;15;5;;5;
4832;Pomme−Calville saint sauveur−Franc;Calville saint sauveur;Pomme;Franc;0;15;5;;5;
4836;Pomme−Canada blanc−Franc;Canada blanc;Pomme;Franc;0;0;0;;;
4840;Pomme−Canada grise−Franc;Canada grise;Pomme;Franc;0;50;5;;5;
4844;Pomme−Cassou−Franc;Cassou;Pomme;Franc;0;0;0;;;
4860;Pomme−Chailleux−Franc;Chailleux;Pomme;Franc;0;20;0;;;
4848;Pomme−Chailleux gros−Franc;Chailleux gros;Pomme;Franc;1;40;10;;10;
4852;Pomme−Chailleux Michel−Franc;Chailleux Michel;Pomme;Franc;0;80;0;;;
4856;Pomme−Chailleux type−Franc;Chailleux type;Pomme;Franc;0;0;0;;;
4864;Pomme−Chataignier−Franc;Chataignier;Pomme;Franc;0;0;0;;;
4868;Pomme−Ciré rouge−Franc;Cir� rouge;Pomme;Franc;0;0;0;;;
4872;Pomme−Cloche−Franc;Cloche;Pomme;Franc;0;0;0;;;
4876;Pomme−Coco d issé−Franc;Coco d iss�;Pomme;Franc;0;12;5;;5;
4880;Pomme−Coeur de boeuf−Franc;Coeur de boeuf;Pomme;Franc;0;0;0;;;
4888;Pomme−Colapuy−Franc;Colapuy;Pomme;Franc;0;15;0;;;
4884;Pomme−Colapuy d Hiver−Franc;Colapuy d Hiver;Pomme;Franc;1;30;5;;4;
4892;Pomme−Court pendu gris−Franc;Court pendu gris;Pomme;Franc;0;20;0;;;
4896;Pomme−Court pendu rouge−Franc;Court pendu rouge;Pomme;Franc;0;40;10;;10;
4900;Pomme−Cox gros−Franc;Cox gros;Pomme;Franc;0;0;0;;;
4904;Pomme−Cox Orange−Franc;Cox Orange;Pomme;Franc;0;0;0;;;
4908;Pomme−Crassoux−Franc;Crassoux;Pomme;Franc;0;0;0;;;
4912;Pomme−D orange−Franc;D orange;Pomme;Franc;0;30;0;;;
4916;Pomme−Dalinette (choupette)−Franc;Dalinette (choupette);Pomme;Franc;0;0;0;;;
4920;Pomme−Damelo−Franc;Damelo;Pomme;Franc;0;50;5;;5;
4924;Pomme−De coudre−Franc;De coudre;Pomme;Franc;0;0;0;;;
4928;Pomme−De fer−Franc;De fer;Pomme;Franc;0;0;0;;;
4932;Pomme−De l Estre (Sainte Germaine)−Franc;De l Estre;Pomme;Franc;0;20;5;;4;
4936;Pomme−De tendre−Franc;De tendre;Pomme;Franc;0;20;0;;;
4940;Pomme−Double belle fleur−Franc;Double belle fleur;Pomme;Franc;0;20;0;;;
5296;Pommes-douce coetligné-franc;Douce coetlign�;Pomme;Franc;0;8;5;;4;
4695;pomme-dous moen-franc;Dous Moen;Pomme;Franc;0;10;5;;5;
4944;Pomme−Doux amer bras−Franc;Doux amer bras;Pomme;Franc;0;20;5;;5;
4948;Pomme−Doux d Argent−Franc;Doux d Argent;Pomme;Franc;1;30;0;;;
4952;Pomme−Drap d Or−Franc;Drap d Or;Pomme;Franc;0;28;10;;8;
4956;Pomme−Du prieuré−Franc;Du prieur�;Pomme;Franc;0;0;0;;;
4960;Pomme−Echalier−Franc;Echalier;Pomme;Franc;0;15;0;;;
4964;Pomme−Elstar−Franc;Elstar;Pomme;Franc;0;30;5;;4;
4968;Pomme−Fenouillet gris−Franc;Fenouillet gris;Pomme;Franc;1;20;5;;0;
4972;Pomme−Florina−Franc;Florina;Pomme;Franc;0;20;0;;;
4976;Pomme−Fremy−Franc;Fremy;Pomme;Franc;0;20;0;;;
4980;Pomme−Frequin rouge−Franc;Frequin rouge;Pomme;Franc;1;18;5;;3;
4984;Pomme−Frequinette−Franc;Frequinette;Pomme;Franc;0;8;5;;5;
4988;Pomme−Gala−Franc;Gala;Pomme;Franc;0;0;0;;;
4992;Pomme−Galeuse−Franc;Galeuse;Pomme;Franc;0;0;0;;;
4996;Pomme−Gitane−Franc;Gitane;Pomme;Franc;0;0;0;;;
5000;Pomme−Grain d or−Franc;Grain d or;Pomme;Franc;0;0;0;;;
4697;pomme-grand alexandre-franc;grand alexandre;Pomme;Franc;0;0;0;;;
4700;pomme-grand mere augeul-franc;grand mere augeul;Pomme;Franc;0;0;0;;;
5004;Pomme−Gravenstein−Franc;Gravenstein;Pomme;Franc;0;30;0;;;
5008;Pomme−Grise de France−Franc;Grise de France;Pomme;Franc;0;20;5;;3;
4704;pomme-gros à côté bonsergent-franc;gros � cot� bonsergent;Pomme;Franc;0;0;0;;;
5012;Pomme−Gros locard−Franc;Gros locard;Pomme;Franc;1;20;5;;4;
4705;pomme-gros locard augeul-franc;gros locard augeul;Pomme;Franc;0;0;0;;;
5016;Pomme−Gros vert−Franc;Gros vert;Pomme;Franc;1;0;0;;3;
5020;Pomme−Groseille−Franc;Groseille;Pomme;Franc;0;0;0;;5;
5024;Pomme−grosse jaune jus bonsergent−Franc;grosse jaune jus bonsergent;Pomme;Franc;0;0;0;;0;
5025;Pomme−Guilevic−Franc;Guilevic;Pomme;Franc;0;30;5;;2;
5029;Pomme−Improved Black Stayman−Franc;Improved Black Stayman;Pomme;Franc;0;0;0;;;
4706;Pomme-Jeann Hardy-Franc;Jeanne Hardy;Pomme;Franc;0;0;0;;;
5033;Pomme−Jonagold−Franc;Jonagold;Pomme;Franc;0;20;5;;4;
5037;Pomme−Jubilé (Delgollune)−Franc;Jubil� (Delgollune);Pomme;Franc;0;20;5;;4;
5041;Pomme−Judeline−Franc;Judeline;Pomme;Franc;0;35;5;;4;
5045;Pomme−Judin−Franc;Judin;Pomme;Franc;0;10;5;;4;
5049;Pomme−Judor−Franc;Judor;Pomme;Franc;0;20;5;;4;
5053;Pomme−Juliette−Franc;Juliette;Pomme;Franc;0;0;0;;;
5057;Pomme−Karminj−Franc;Karminj;Pomme;Franc;0;0;0;;;
4710;pomme-kermerrien-franc;Kermerrien;Pomme;Franc;1;0;0;;4;
5061;Pomme−La safranerie−Franc;La safranerie;Pomme;Franc;0;30;5;;2;
5065;Pomme−Locard blanc−Franc;Locard blanc;Pomme;Franc;0;0;0;;;
5069;Pomme−Locard rouge−Franc;Locard rouge;Pomme;Franc;0;12;5;;4;
5073;Pomme−Locard vert−Franc;Locard vert;Pomme;Franc;0;0;0;;;
5077;Pomme−Lochard−Franc;Lochard;Pomme;Franc;0;0;0;;;
5081;Pomme−Madeleine−Franc;Madeleine;Pomme;Franc;0;35;0;;;
5085;Pomme−Marie Menard−Franc;Marie Menard;Pomme;Franc;1;20;5;;3;
5089;Pomme−Melrose−Franc;Melrose;Pomme;Franc;0;20;0;;;
5093;Pomme−Mercier−Franc;Mercier;Pomme;Franc;0;20;0;;;
5097;Pomme−Mouche creuse−Franc;Mouche creuse;Pomme;Franc;0;6;0;;;
5101;Pomme−Ombrée−Franc;Ombr�e;Pomme;Franc;0;15;0;;;
5105;Pomme−Opale−Franc;Opale;Pomme;Franc;0;0;0;;;
5109;Pomme−Patte de loup−Franc;Patte de loup;Pomme;Franc;0;25;10;;4;
5113;Pomme−Peau de vache−Franc;Peau de vache;Pomme;Franc;1;15;5;;2;
5117;Pomme−Pepin Coignard−Franc;Pepin Coignard;Pomme;Franc;0;30;5;;0;
5121;Pomme−Pepin Meunier−Franc;Pepin Meunier;Pomme;Franc;0;30;5;;0;
5125;Pomme−Petit doux−Franc;Petit doux;Pomme;Franc;0;0;0;;;
5129;Pomme−Petit jaune bonsergent−Franc;Petit jaune bonsergent;Pomme;Franc;0;0;0;;;
5133;Pomme−Petit jaune tardif−Franc;Petit jaune tardif;Pomme;Franc;1;20;5;;3;
5298;pommier-PG-franc;PG;Pomme;Franc;0;0;0;;;
5137;Pomme−Pierre−Franc;Pierre;Pomme;Franc;0;0;0;;;
5141;Pomme−Pigeonnet−Franc;Pigeonnet;Pomme;Franc;0;0;0;;;
5145;Pomme−Piment−Franc;Piment;Pomme;Franc;0;0;0;;;
5149;Pomme−Pomme-poire d Ile et Vilaine−Franc;Pomme-poire I et V;Pomme;Franc;0;0;0;;;
5153;Pomme−Rambour d été−Franc;Rambour d �t�;Pomme;Franc;0;20;0;;;
5157;Pomme−Rambour d hiver−Franc;Rambour d hiver;Pomme;Franc;1;15;5;;0;
5161;Pomme−Rebillard−Franc;Rebillard;Pomme;Franc;0;50;5;;5;
5165;Pomme−Reine des reinettes−Franc;Reine des reinettes;Pomme;Franc;0;80;15;;14;
4681;pomme- reine des reinette augeul-franc;reine des reinettes augeul;Pomme;Franc;0;0;0;;;
5169;Pomme−Reinet gris−Franc;Reinet gris;Pomme;Franc;1;50;5;;2;
5173;Pomme−Reinette Ausseur−Franc;Reinette Ausseur;Pomme;Franc;0;0;0;;;
5177;Pomme−Reinette Baumann−Franc;Reinette Baumann;Pomme;Franc;0;0;0;;;
5189;Pomme−Reinette Clochard−Franc;Reinette Clochard;Pomme;Franc;0;100;5;;1;
5181;Pomme−Reinette Clochard Bel air−Franc;Reinette Clochard Bel air;Pomme;Franc;0;0;0;;;
5201;Pomme−Reinette d Orleans−Franc;Reinette d Orleans;Pomme;Franc;0;10;0;;;
5217;Pomme−Reinette franche−Franc;Reinette franche;Pomme;Franc;0;20;0;;;
5221;Pomme−Reinette grand mère villemoisan−Franc;Reinette grand m�re villemoisan;Pomme;Franc;0;0;0;;;
5233;Pomme−Reinette piquée−Franc;Reinette piqu�e;Pomme;Franc;1;10;5;;5;
5237;Pomme−Richared−Franc;Richared;Pomme;Franc;0;12;0;;;
5245;Pomme−Rouget de Dol−Franc;Rouget de Dol;Pomme;Franc;0;40;5;;4;
5241;Pomme−Rouget de Dol Prim−Franc;Rouget de Dol Prim;Pomme;Franc;1;30;5;;3;
5249;Pomme−Royale d Angleterre−Franc;Royale d Angleterre;Pomme;Franc;0;25;0;;;
5193;Pomme−Reinette d Angleterre−Franc;Rtte Angleterre;Pomme;Franc;0;60;10;;9;
5197;Pomme−Reinette d Armorique−Franc;Rtte Armorique;Pomme;Franc;0;100;10;;9;
5185;Pomme−Reinette clochard grise−Franc;Rtte clochard grise;Pomme;Franc;1;35;5;;5;
5209;Pomme−Reinette du Mans−Franc;Rtte du Mans;Pomme;Franc;0;4;0;;;
5213;Pomme−Reinette Dubuisson−Franc;Rtte Dubuisson;Pomme;Franc;0;40;5;;5;
4722;Pomme-Reinette grand mère La Hanère-Franc;Rtte gd m�re La Han�re;Pomme;Franc;0;0;0;;;
5225;Pomme−Reinette grand mère−Franc;Rtte grand m�re;Pomme;Franc;0;40;10;;6;
5229;Pomme−Reinette grise de Saintonge−Franc;Rtte grise Saintonge;Pomme;Franc;1;15;5;;4;
5205;Pomme−Reinette de Saint Savin (des alleuds)−Franc;Rtte Saint Savin;Pomme;Franc;0;35;0;;;
5253;Pomme−Rubinette−Franc;Rubinette;Pomme;Franc;0;0;0;;;
5257;Pomme−Sans pareil de peasgood−Franc;Sans pareil peasgood;Pomme;Franc;0;15;0;;;
5261;Pomme−Sign tilish−Franc;Sign tilish;Pomme;Franc;0;0;0;;;
5265;Pomme−Sucré de garenne−Franc;Sucr� de garenne;Pomme;Franc;0;0;0;;;
5269;Pomme−Tardive de la sarthe−Franc;Tardive de la sarthe;Pomme;Franc;0;0;0;;;
5273;Pomme−Teint frais−Franc;Teint frais;Pomme;Franc;1;15;5;;4;
5277;Pomme−Transparente de Croncels−Franc;Transp de Croncels;Pomme;Franc;0;40;10;;9;
5284;Pomme−Violine−Franc;Violine;Pomme;Franc;0;0;0;;;
5288;Pomme−Vista bella−Franc;Vista bella;Pomme;Franc;0;15;0;;;
5292;Pomme−Winter Banana−Franc;Winter Banana;Pomme;Franc;0;40;0;;;
4682;pomme-almata-106;almata;Pomme;M106;0;3;3;;3;
4725;Pomme−Anisha II−M106;Anisha II;Pomme;M106;0;0;0;;;
4729;Pomme−Api étoilé−M106;Api �toil�;Pomme;M106;0;0;0;;;
4733;Pomme−Armateur−M106;Armateur;Pomme;M106;0;15;0;;;
4737;Pomme−Astrakan rouge−M106;Astrakan rouge;Pomme;M106;1;20;5;;8;
4741;Pomme−Avrolles−M106;Avrolles;Pomme;M106;0;0;0;;;
4745;Pomme−Baron de Bearlpech−M106;Baron de Bearlpech;Pomme;M106;0;0;0;;;
4749;Pomme−Bastien−M106;Bastien;Pomme;M106;0;1;0;;;
4753;Pomme−Bec corbin−M106;Bec corbin;Pomme;M106;0;19;0;;;
4757;Pomme−Bedan−M106;Bedan;Pomme;M106;0;0;0;;;
4690;Pomme-Belchard-M106;Belchard;Pomme;M106;1;20;5;;5;
4761;Pomme−Belle de Boskoop rouge−M106;Belle Boskoop rouge;Pomme;M106;0;0;0;;;
4769;Pomme−Belle de Boskoop−M106;Belle de Boskoop;Pomme;M106;1;55;10;;10;
4765;Pomme−Belle de Boskoop villers−M106;Belle de Boskoop villers;Pomme;M106;0;0;0;;;
4773;Pomme−Belle de pontoise−M106;Belle de pontoise;Pomme;M106;0;0;0;;;
4777;Pomme−Belle ente−M106;Belle ente;Pomme;M106;1;15;5;;5;
4781;Pomme−Belle fille de Salins−M106;Belle fille de Salins;Pomme;M106;2;15;5;;7;
4785;Pomme−Belle fleur villers−M106;Belle fleur villers;Pomme;M106;0;0;0;;;
4789;Pomme−Bellefontaine−M106;Bellefontaine;Pomme;M106;0;0;0;;;
4793;Pomme−Benedictin−M106;Benedictin;Pomme;M106;0;0;0;;;
4797;Pomme−Blanc sur−M106;Blanc sur;Pomme;M106;0;0;0;;;
4805;Pomme−Bonne hotture−M106;Bonne hotture;Pomme;M106;1;30;10;;9;
4801;Pomme−Bonne hotture BG−M106;Bonne hotture BG;Pomme;M106;0;0;0;;;
4809;Pomme−Bouet de bonnetable−M106;Bouet de bonnetable;Pomme;M106;1;15;5;;5;
4813;Pomme−Cafernanty−M106;Cafernanty;Pomme;M106;0;0;0;;;
4817;Pomme−Calville blanc d hiver−M106;Calville blanc d hiver;Pomme;M106;6;50;20;;20;
4821;Pomme−Calville du roi−M106;Calville du roi;Pomme;M106;0;35;5;;5;
4829;Pomme−Calville rouge−M106;Calville rouge;Pomme;M106;1;25;0;;6;
4825;Pomme−Calville rouge d hiver−M106;Calville rouge d hiver;Pomme;M106;0;10;5;;5;
4833;Pomme−Calville saint sauveur−M106;Calville saint sauveur;Pomme;M106;1;10;0;;7;
4837;Pomme−Canada blanc−M106;Canada blanc;Pomme;M106;0;0;0;;;
4841;Pomme−Canada grise−M106;Canada grise;Pomme;M106;1;45;0;;12;
4845;Pomme−Cassou−M106;Cassou;Pomme;M106;0;0;0;;;
4861;Pomme−Chailleux−M106;Chailleux;Pomme;M106;1;20;10;;10;
4849;Pomme−Chailleux gros−M106;Chailleux gros;Pomme;M106;0;30;0;;;
4853;Pomme−Chailleux Michel−M106;Chailleux Michel;Pomme;M106;0;80;10;;10;
4857;Pomme−Chailleux type−M106;Chailleux type;Pomme;M106;0;0;0;;;
4865;Pomme−Chataignier−M106;Chataignier;Pomme;M106;0;0;0;;;
4869;Pomme−Ciré rouge−M106;Cir� rouge;Pomme;M106;0;0;0;;;
4873;Pomme−Cloche−M106;Cloche;Pomme;M106;0;0;0;;;
4877;Pomme−Coco d issé−M106;Coco d iss�;Pomme;M106;0;7;0;;;
4881;Pomme−Coeur de boeuf−M106;Coeur de boeuf;Pomme;M106;0;0;0;;;
4889;Pomme−Colapuy−M106;Colapuy;Pomme;M106;0;15;0;;;
4885;Pomme−Colapuy d Hiver−M106;Colapuy d Hiver;Pomme;M106;0;25;10;;10;
4893;Pomme−Court pendu gris−M106;Court pendu gris;Pomme;M106;2;20;5;;11;
4897;Pomme−Court pendu rouge−M106;Court pendu rouge;Pomme;M106;1;30;5;;8;
4901;Pomme−Cox gros−M106;Cox gros;Pomme;M106;0;0;0;;4;
4905;Pomme−Cox Orange−M106;Cox Orange;Pomme;M106;1;20;10;;13;
4909;Pomme−Crassoux−M106;Crassoux;Pomme;M106;0;0;0;;;
4913;Pomme−D orange−M106;D orange;Pomme;M106;0;30;0;;;
4917;Pomme−Dalinette (choupette)−M106;Dalinette (choupette);Pomme;M106;0;0;0;;;
4921;Pomme−Damelo−M106;Damelo;Pomme;M106;0;45;0;;;
4925;Pomme−De coudre−M106;De coudre;Pomme;M106;0;0;0;;;
4929;Pomme−De fer−M106;De fer;Pomme;M106;0;0;0;;;
4933;Pomme−De l Estre (Sainte Germaine)−M106;De l Estre;Pomme;M106;1;15;10;;10;
4937;Pomme−De tendre−M106;De tendre;Pomme;M106;0;20;0;;;
4941;Pomme−Double belle fleur−M106;Double belle fleur;Pomme;M106;0;20;0;;;
4691;pomme-douce coetligné-106;Douce coetlign�;Pomme;M106;0;3;0;;;
4693;pomme-dous moen-106;Dous Moen;Pomme;M106;0;5;0;;;
4945;Pomme−Doux amer bras−M106;Doux amer bras;Pomme;M106;0;15;0;;;
4949;Pomme−Doux d Argent−M106;Doux d Argent;Pomme;M106;0;30;0;;;
4953;Pomme−Drap d Or−M106;Drap d Or;Pomme;M106;1;18;5;;7;
4957;Pomme−Du prieuré−M106;Du prieur�;Pomme;M106;0;0;0;;0;
4961;Pomme−Echalier−M106;Echalier;Pomme;M106;0;15;0;;0;
4965;Pomme−Elstar−M106;Elstar;Pomme;M106;1;25;10;;15;
4969;Pomme−Fenouillet gris−M106;Fenouillet gris;Pomme;M106;0;15;0;;;
4973;Pomme−Florina−M106;Florina;Pomme;M106;0;20;5;;5;
4977;Pomme−Fremy−M106;Fremy;Pomme;M106;0;20;0;;;
